"name","result.year","result.code","result.category"
"Ptychobranchus occidentalis","1996","LR/nt","Lower Risk/near threatened"
"Ptychobranchus subtentum","1996","LR/nt","Lower Risk/near threatened"
"Pullea perryana","1998","LR/nt","Lower Risk/near threatened"
"Pullea perryana","1998","nt","Not Threatened"
"Pupilla ficulnea","1996","LR/nt","Lower Risk/near threatened"
"Pupilla ficulnea","1994","E","Endangered"
"Pupina coxeni","2000","LR/nt","Lower Risk/near threatened"
"Pupina coxeni","1994","R","Rare"
"Pupina pfeifferi","2000","LR/nt","Lower Risk/near threatened"
"Pupina pfeifferi","1994","R","Rare"
"Pupisoma sp. nov. 1","1996","LR/nt","Lower Risk/near threatened"
"Pyrus anatolica","1998","LR/nt","Lower Risk/near threatened"
"Pyrus anatolica","1998","R","Rare"
"Pyrus oxyprion","1998","LR/nt","Lower Risk/near threatened"
"Pyrus salicifolia","1998","LR/nt","Lower Risk/near threatened"
"Quercus aucheri","1998","LR/nt","Lower Risk/near threatened"
"Quercus aucheri","1998","nt","Not Threatened"
"Quickella arenaria","2017","LR/nt","Lower Risk/near threatened"
"Quickella arenaria","1996","LR/nt","Lower Risk/near threatened"
"Quickella arenaria","1994","V","Vulnerable"
"Quickella arenaria","1990","V","Vulnerable"
"Quickella arenaria","1988","V","Vulnerable"
"Quickella arenaria","1986","V","Vulnerable"
"Quiina jamaicensis","1998","LR/nt","Lower Risk/near threatened"
"Quiina jamaicensis","1998","V","Vulnerable"
"Ranella olearia","1996","LR/nt","Lower Risk/near threatened"
"Ranella parthenopaeum","1996","LR/nt","Lower Risk/near threatened"
"Rapanea perakensis","1998","LR/nt","Lower Risk/near threatened"
"Rehderodendron macrocarpum","1998","LR/nt","Lower Risk/near threatened"
"Rehderodendron macrocarpum","1998","V","Vulnerable"
"Rhinemys rufipes","1996","LR/nt","Lower Risk/near threatened"
"Rhinemys rufipes","1994","K","Insufficiently Known"
"Rhinemys rufipes","1990","K","Insufficiently Known"
"Rhinemys rufipes","1988","K","Insufficiently Known"
"Rhinemys rufipes","1986","K","Insufficiently Known"
"Rhinemys rufipes","1982","K","Insufficiently Known"
"Rhinoclemmys annulata","1996","LR/nt","Lower Risk/near threatened"
"Rhinoclemmys funerea","1996","LR/nt","Lower Risk/near threatened"
"Rhinoclemmys nasuta","1996","LR/nt","Lower Risk/near threatened"
"Rhododendron rex","1998","LR/nt","Lower Risk/near threatened"
"Rhus aucheri","1998","LR/nt","Lower Risk/near threatened"
"Rhus aucheri","1998","nt","Not Threatened"
"Rinorea crenata","1998","LR/nt","Lower Risk/near threatened"
"Rinorea crenata","1998","V","Vulnerable"
"Rinorea endotricha","1998","LR/nt","Lower Risk/near threatened"
"Rinorea endotricha","1998","R","Rare"
"Rinorea hirsuta","1998","LR/nt","Lower Risk/near threatened"
"Rinorea hirsuta","1998","V","Vulnerable"
"Rinorea keayi","1998","LR/nt","Lower Risk/near threatened"
"Rinorea squamata","1998","LR/nt","Lower Risk/near threatened"
"Rollinia andicola","1998","LR/nt","Lower Risk/near threatened"
"Rollinia andicola","1998","R","Rare"
"Rollinia parviflora","1998","LR/nt","Lower Risk/near threatened"
"Rollinia parviflora","1998","R","Rare"
"Rollinia ubatubensis","1998","LR/nt","Lower Risk/near threatened"
"Rollinia ubatubensis","1998","R","Rare"
"Rollinia velutina","1998","LR/nt","Lower Risk/near threatened"
"Rollinia velutina","1998","R","Rare"
"Rollinia xylopiifolia","1998","LR/nt","Lower Risk/near threatened"
"Rollinia xylopiifolia","1998","R","Rare"
"Rondeletia glauca","1998","LR/nt","Lower Risk/near threatened"
"Rondeletia glauca","1998","R","Rare"
"Rondeletia harrisii","1998","LR/nt","Lower Risk/near threatened"
"Rondeletia harrisii","1998","R","Rare"
"Roystonea princeps","1998","LR/nt","Lower Risk/near threatened"
"Ruprechtia apetala","1998","LR/nt","Lower Risk/near threatened"
"Sageraea laurifolia","1998","I","Indeterminate"
"Sageraea laurifolia","1998","LR/nt","Lower Risk/near threatened"
"Sapium harrisii","1998","LR/nt","Lower Risk/near threatened"
"Sapium harrisii","1998","R","Rare"
"Saraca celebica","1998","LR/nt","Lower Risk/near threatened"
"Sarcotheca monophylla","1998","LR/nt","Lower Risk/near threatened"
"Sarcotheca monophylla","1998","V","Vulnerable"
"Sarracenia alata","2000","LR/nt","Lower Risk/near threatened"
"Saurauia rubens","1998","LR/nt","Lower Risk/near threatened"
"Saurauia rubens","1998","V","Vulnerable"
"Schoepfia multiflora","1998","LR/nt","Lower Risk/near threatened"
"Schoepfia multiflora","1998","R","Rare"
"Sclerolobium densiflorum","1998","LR/nt","Lower Risk/near threatened"
"Sclerolobium denudatum","1998","LR/nt","Lower Risk/near threatened"
"Scleropages leichardti","1996","LR/nt","Lower Risk/near threatened"
"Scleropages leichardti","1994","R","Rare"
"Semecarpus auriculata","1998","I","Indeterminate"
"Semecarpus auriculata","1998","LR/nt","Lower Risk/near threatened"
"Semiliquidambar cathayensis","1998","LR/nt","Lower Risk/near threatened"
"Semiliquidambar cathayensis","1998","R","Rare"
"Semotrachia winneckeana","1996","LR/nt","Lower Risk/near threatened"
"Semotrachia winneckeana","1994","R","Rare"
"Serranus dewegeri","1996","LR/nt","Lower Risk/near threatened"
"Setomedea nudicostata","1996","LR/nt","Lower Risk/near threatened"
"Setomedea nudicostata","1994","R","Rare"
"Sicyopterus stimpsoni","1996","LR/nt","Lower Risk/near threatened"
"Sicyopterus stimpsoni","1994","R","Rare"
"Sicyopterus stimpsoni","1990","R","Rare"
"Sicyopterus stimpsoni","1988","R","Rare"
"Sicyopterus stimpsoni","1986","R","Rare"
"Sideroxylon cartilagineum","1998","LR/nt","Lower Risk/near threatened"
"Sideroxylon cartilagineum","1998","R","Rare"
"Sideroxylon contrerasii","1998","LR/nt","Lower Risk/near threatened"
"Sideroxylon contrerasii","1998","R","Rare"
"Sideroxylon montanum","1998","LR/nt","Lower Risk/near threatened"
"Sideroxylon montanum","1998","R","Rare"
"Sideroxylon octosepalum","1998","E","Endangered"
"Sideroxylon octosepalum","1998","LR/nt","Lower Risk/near threatened"
"Sideroxylon rotundifolium","1998","LR/nt","Lower Risk/near threatened"
"Sideroxylon rotundifolium","1998","R","Rare"
"Simulator consetti","1996","LR/nt","Lower Risk/near threatened"
"Sinowilsonia henryi","1998","LR/nt","Lower Risk/near threatened"
"Sinowilsonia henryi","1998","R","Rare"
"Solanum cajanumense","1998","LR/nt","Lower Risk/near threatened"
"Solanum cajanumense","1998","R","Rare"
"Solanum fallax","1998","LR/nt","Lower Risk/near threatened"
"Solanum fallax","1998","R","Rare"
"Solanum latiflorum","1998","LR/nt","Lower Risk/near threatened"
"Solanum latiflorum","1998","R","Rare"
"Solanum melissarum","1998","LR/nt","Lower Risk/near threatened"
"Solanum pinetorum","1998","LR/nt","Lower Risk/near threatened"
"Solanum pinetorum","1998","R","Rare"
"Solanum tobagense","1998","LR/nt","Lower Risk/near threatened"
"Solanum tobagense","1998","R","Rare"
"Sonorella allynsmithi","1996","LR/nt","Lower Risk/near threatened"
"Sonorella christenseni","1996","LR/nt","Lower Risk/near threatened"
"Sonorella eremita","1996","LR/nt","Lower Risk/near threatened"
"Sonorella eremita","1994","I","Indeterminate"
"Sonorella eremita","1990","I","Indeterminate"
"Sonorella eremita","1988","I","Indeterminate"
"Sonorella eremita","1986","I","Indeterminate"
"Sonorella grahamensis","1996","LR/nt","Lower Risk/near threatened"
"Sonorella macrophallus","1996","LR/nt","Lower Risk/near threatened"
"Sonorella metcalfi","1996","LR/nt","Lower Risk/near threatened"
"Sonorella metcalfi","1994","I","Indeterminate"
"Sonorella metcalfi","1990","I","Indeterminate"
"Sonorella metcalfi","1988","I","Indeterminate"
"Sonorella metcalfi","1986","I","Indeterminate"
"Sonorella todseni","1996","LR/nt","Lower Risk/near threatened"
"Spathelia glabrescens","1998","LR/nt","Lower Risk/near threatened"
"Spathelia glabrescens","1998","V","Vulnerable"
"Sphaerospira rockhamptonensis","1996","LR/nt","Lower Risk/near threatened"
"Sphaerospira rockhamptonensis","1994","R","Rare"
"Staurotypus salvinii","1996","LR/nt","Lower Risk/near threatened"
"Staurotypus triporcatus","1996","LR/nt","Lower Risk/near threatened"
"Steganotaenia commiphoroides","1998","LR/nt","Lower Risk/near threatened"
"Steganotaenia commiphoroides","1998","R","Rare"
"Stenocercus fimbriatus","1996","LR/nt","Lower Risk/near threatened"
"Stenostomum jamaicense","1998","LR/nt","Lower Risk/near threatened"
"Stenostomum jamaicense","1998","R","Rare"
"Stephanostegia capuronii","1998","LR/nt","Lower Risk/near threatened"
"Sterculia cinerea","1998","LR/nt","Lower Risk/near threatened"
"Sterkia clementina","1996","LR/nt","Lower Risk/near threatened"
"Sterkia clementina","1994","I","Indeterminate"
"Sterkia clementina","1990","I","Indeterminate"
"Sterkia clementina","1988","I","Indeterminate"
"Sterkia clementina","1986","I","Indeterminate"
"Strophitus subvexus","1996","LR/nt","Lower Risk/near threatened"
"Succinea sanctaehelenae","1996","LR/nt","Lower Risk/near threatened"
"Succinea sanctaehelenae","1994","V","Vulnerable"
"Syagrus botryophora","1998","LR/nt","Lower Risk/near threatened"
"Symplocos octopetala","1998","LR/nt","Lower Risk/near threatened"
"Symplocos octopetala","1998","nt","Not Threatened"
"Syncomistes kimberleyensis","1996","LR/nt","Lower Risk/near threatened"
"Syncomistes kimberleyensis","1994","K","Insufficiently Known"
"Syncomistes rastellus","1996","LR/nt","Lower Risk/near threatened"
"Syncomistes rastellus","1994","R","Rare"
"Tabebuia platyantha","1998","LR/nt","Lower Risk/near threatened"
"Tabebuia platyantha","1998","R","Rare"
"Tabernaemontana heyneana","1998","LR/nt","Lower Risk/near threatened"
"Tabernaemontana stenosiphon","1998","LR/nt","Lower Risk/near threatened"
"Tabernaemontana wullschlaegelii","1998","LR/nt","Lower Risk/near threatened"
"Tabernaemontana wullschlaegelii","1998","R","Rare"
"Tachysphex pechumani","1996","LR/nt","Lower Risk/near threatened"
"Taenioides jacksoni","1996","LR/nt","Lower Risk/near threatened"
"Taenioides jacksoni","1994","R","Rare"
"Taenioides jacksoni","1990","V","Vulnerable"
"Taenioides jacksoni","1988","V","Vulnerable"
"Teinopalpus imperialis","1996","LR/nt","Lower Risk/near threatened"
"Teinopalpus imperialis","1994","R","Rare"
"Teinopalpus imperialis","1990","R","Rare"
"Teinopalpus imperialis","1988","R","Rare"
"Teinopalpus imperialis","1986","R","Rare"
"Teinopalpus imperialis","1985","R","Rare"
"Temporena whartoni","1996","LR/nt","Lower Risk/near threatened"
"Temporena whartoni","1994","R","Rare"
"Terminalia latifolia","1998","LR/nt","Lower Risk/near threatened"
"Terminalia latifolia","1998","R","Rare"
"Thestor brachycerus","1996","LR/nt","Lower Risk/near threatened"
"Thestor brachycerus","1994","I","Indeterminate"
"Torresitrachia funium","1996","LR/nt","Lower Risk/near threatened"
"Torresitrachia funium","1994","K","Insufficiently Known"
"Trachemys stejnegeri","1996","LR/nt","Lower Risk/near threatened"
"Trachiopsis victoriana","1996","LR/nt","Lower Risk/near threatened"
"Trachiopsis victoriana","1994","R","Rare"
"Trichilia grandifolia","1998","LR/nt","Lower Risk/near threatened"
"Trichilia pallens","1998","LR/nt","Lower Risk/near threatened"
"Trichilia pallens","1998","R","Rare"
"Trichilia pseudostipularis","1998","LR/nt","Lower Risk/near threatened"
"Trichilia pseudostipularis","1998","R","Rare"
"Trichilia reticulata","1998","LR/nt","Lower Risk/near threatened"
"Trichilia reticulata","1998","R","Rare"
"Trichomycterus laucaensis","1996","LR/nt","Lower Risk/near threatened"
"Trichomycterus laucaensis","1994","E","Endangered"
"Trichomycterus rivulatus","1996","LR/nt","Lower Risk/near threatened"
"Trichomycterus rivulatus","1994","E","Endangered"
"Trochomorpha melvillensis","1996","LR/nt","Lower Risk/near threatened"
"Trochomorpha melvillensis","1994","R","Rare"
"Troides andromache","1996","LR/nt","Lower Risk/near threatened"
"Troides andromache","1994","I","Indeterminate"
"Troides andromache","1990","I","Indeterminate"
"Troides andromache","1988","I","Indeterminate"
"Troides andromache","1986","I","Indeterminate"
"Troides andromache","1985","I","Indeterminate"
"Tukutuku rakiurae","2017","LR/nt","Lower Risk/near threatened"
"Tukutuku rakiurae","1996","LR/nt","Lower Risk/near threatened"
"Tukutuku rakiurae","1994","I","Indeterminate"
"Tylophora cameroonica","2000","LR/nt","Lower Risk/near threatened"
"Urera expansa","1998","LR/nt","Lower Risk/near threatened"
"Urera expansa","1998","R","Rare"
"Uvariodendron connivens","1998","LR/nt","Lower Risk/near threatened"
"Uvariodendron fuscum","2000","LR/nt","Lower Risk/near threatened"
"Uvidicolus sphyrurus","1996","LR/nt","Lower Risk/near threatened"
"Uvidicolus sphyrurus","1994","V","Vulnerable"
"Veitchia spiralis","1998","LR/nt","Lower Risk/near threatened"
"Vepris suaveolens","1998","LR/nt","Lower Risk/near threatened"
"Vepris suaveolens","1998","V","Vulnerable"
"Verbesina petrobioides","1998","LR/nt","Lower Risk/near threatened"
"Verbesina petrobioides","1998","R","Rare"
"Veronica mannii","2000","LR/nt","Lower Risk/near threatened"
"Vertigo alabamensis","1996","LR/nt","Lower Risk/near threatened"
"Vertigo alabamensis","1994","I","Indeterminate"
"Vertigo alabamensis","1990","I","Indeterminate"
"Vertigo alabamensis","1988","I","Indeterminate"
"Vertigo alabamensis","1986","I","Indeterminate"
"Vertigo arthuri","1996","LR/nt","Lower Risk/near threatened"
"Vertigo hebardi","1996","LR/nt","Lower Risk/near threatened"
"Vertigo hebardi","1994","I","Indeterminate"
"Vertigo hebardi","1990","I","Indeterminate"
"Vertigo hebardi","1988","I","Indeterminate"
"Vertigo hebardi","1986","I","Indeterminate"
"Vertigo hubricti","1996","LR/nt","Lower Risk/near threatened"
"Vertigo occulta","1996","LR/nt","Lower Risk/near threatened"
"Vertigo ovata","1996","LR/nt","Lower Risk/near threatened"
"Viburnum costaricanum","1998","LR/nt","Lower Risk/near threatened"
"Viburnum costaricanum","1998","V","Vulnerable"
"Viburnum stellato-tomentosum","1998","LR/nt","Lower Risk/near threatened"
"Viburnum stellato-tomentosum","1998","V","Vulnerable"
"Victaphanta atramentaria","1996","LR/nt","Lower Risk/near threatened"
"Victaphanta atramentaria","1994","V","Vulnerable"
"Victodrobia victoriensis","1996","LR/nt","Lower Risk/near threatened"
"Victodrobia victoriensis","1994","V","Vulnerable"
"Vincentrachia desmonda","1996","LR/nt","Lower Risk/near threatened"
"Vincentrachia desmonda","1994","R","Rare"
"Wallenia calyptrata","1998","LR/nt","Lower Risk/near threatened"
"Wallenia calyptrata","1998","R","Rare"
"Wallenia clusioides","1998","LR/nt","Lower Risk/near threatened"
"Wallenia clusioides","1998","R","Rare"
"Wallenia corymbosa","1998","LR/nt","Lower Risk/near threatened"
"Wallenia corymbosa","1998","R","Rare"
"Wallenia grisebachii","1998","LR/nt","Lower Risk/near threatened"
"Wallenia grisebachii","1998","R","Rare"
"Wallenia purdieana","1998","LR/nt","Lower Risk/near threatened"
"Wallenia purdieana","1998","R","Rare"
"Washingtonia filifera","1998","LR/nt","Lower Risk/near threatened"
"Weinmannia raiateensis","1998","LR/nt","Lower Risk/near threatened"
"Weinmannia raiateensis","1998","R","Rare"
"Wendlandia arabica","1998","LR/nt","Lower Risk/near threatened"
"Xylopia hastarum","1998","LR/nt","Lower Risk/near threatened"
"Xylopia hastarum","1998","R","Rare"
"Xylosma fawcettii","1998","LR/nt","Lower Risk/near threatened"
"Xylosma fawcettii","1998","R","Rare"
"Zanthoxylum kauaense","1998","LR/nt","Lower Risk/near threatened"
"Zanthoxylum kauaense","1998","R","Rare"
"Zelkova carpinifolia","1998","LR/nt","Lower Risk/near threatened"
"Zelkova carpinifolia","1998","V","Vulnerable"
"Zenia insignis","1998","LR/nt","Lower Risk/near threatened"
"Zinowiewia costaricensis","1998","LR/nt","Lower Risk/near threatened"
"Zinowiewia costaricensis","1998","V","Vulnerable"
