"name","result.year","state","TSFO","change.status"
"Incaspiza watkinsi",2012,2,18,NA
"Incaspiza watkinsi",2016,2,22,NA
"Incilius aucoinae",2006,1,0,NA
"Incilius aucoinae",2015,1,9,NA
"Incilius canaliferus",2004,1,0,NA
"Incilius canaliferus",2010,1,6,NA
"Incilius cavifrons",2004,4,0,NA
"Incilius cavifrons",2016,4,12,NA
"Incilius coccifer",2004,1,0,NA
"Incilius coccifer",2008,1,4,NA
"Incilius coniferus",2004,1,0,NA
"Incilius coniferus",2010,1,6,NA
"Incilius cristatus",2004,5,0,NA
"Incilius cristatus",2010,5,6,NA
"Incilius epioticus",2004,1,0,NA
"Incilius epioticus",2008,1,4,NA
"Incilius fastidiosus",2004,5,0,NA
"Incilius fastidiosus",2008,5,4,NA
"Incilius holdridgei",2004,7,0,NA
"Incilius holdridgei",2008,7,4,"G"
"Incilius holdridgei",2012,5,8,"N"
"Incilius luetkenii",2004,1,0,NA
"Incilius luetkenii",2008,1,4,NA
"Incilius marmoreus",2004,1,0,NA
"Incilius marmoreus",2010,1,6,NA
"Incilius mazatlanensis",2004,1,0,NA
"Incilius mazatlanensis",2010,1,6,NA
"Incilius melanochlorus",2004,1,0,NA
"Incilius melanochlorus",2010,1,6,NA
"Incilius occidentalis",2004,1,0,NA
"Incilius occidentalis",2010,1,6,NA
"Incilius periglenes",1994,4,0,NA
"Incilius periglenes",1996,5,2,NA
"Incilius periglenes",2004,7,10,NA
"Incilius periglenes",2008,7,14,NA
"Incilius signifer",2006,1,0,NA
"Incilius signifer",2015,1,9,NA
"Incilius valliceps",2004,1,0,NA
"Incilius valliceps",2010,1,6,NA
"Indicator archipelagicus",1994,2,0,NA
"Indicator archipelagicus",2000,2,6,NA
"Indicator archipelagicus",2004,2,10,NA
"Indicator archipelagicus",2008,2,14,NA
"Indicator archipelagicus",2012,2,18,NA
"Indicator archipelagicus",2016,2,22,NA
"Indicator archipelagicus",2017,2,23,NA
"Indicator exilis",1994,1,0,NA
"Indicator exilis",2000,1,6,NA
"Indicator exilis",2004,1,10,NA
"Indicator exilis",2008,1,14,NA
"Indicator exilis",2009,1,15,NA
"Indicator exilis",2012,1,18,NA
"Indicator exilis",2016,1,22,NA
"Indicator indicator",1994,1,0,NA
"Indicator indicator",2000,1,6,NA
"Indicator indicator",2004,1,10,NA
"Indicator indicator",2008,1,14,NA
"Indicator indicator",2009,1,15,NA
"Indicator indicator",2012,1,18,NA
"Indicator indicator",2016,1,22,NA
"Indicator maculatus",1994,1,0,NA
"Indicator maculatus",2000,1,6,NA
"Indicator maculatus",2004,1,10,NA
"Indicator maculatus",2008,1,14,NA
"Indicator maculatus",2009,1,15,NA
"Indicator maculatus",2012,1,18,NA
"Indicator maculatus",2016,1,22,NA
"Indicator meliphilus",1994,1,0,NA
"Indicator meliphilus",2000,1,6,NA
"Indicator meliphilus",2004,1,10,NA
"Indicator meliphilus",2008,1,14,NA
"Indicator meliphilus",2009,1,15,NA
"Indicator meliphilus",2012,1,18,NA
"Indicator meliphilus",2016,1,22,NA
"Indicator minor",1994,1,0,NA
"Indicator minor",2000,1,6,NA
"Indicator minor",2004,1,10,NA
"Indicator minor",2008,1,14,NA
"Indicator minor",2009,1,15,NA
"Indicator minor",2012,1,18,NA
"Indicator minor",2016,1,22,NA
"Indicator pumilio",1994,2,0,NA
"Indicator pumilio",2000,2,6,NA
"Indicator pumilio",2004,2,10,NA
"Indicator pumilio",2008,2,14,NA
"Indicator pumilio",2012,2,18,NA
"Indicator pumilio",2013,2,19,NA
"Indicator pumilio",2016,2,22,NA
"Indicator variegatus",1994,1,0,NA
"Indicator variegatus",2000,1,6,NA
"Indicator variegatus",2004,1,10,NA
"Indicator variegatus",2008,1,14,NA
"Indicator variegatus",2009,1,15,NA
"Indicator variegatus",2012,1,18,NA
"Indicator variegatus",2016,1,22,NA
"Indicator willcocksi",1994,1,0,NA
"Indicator willcocksi",2000,1,6,NA
"Indicator willcocksi",2004,1,10,NA
"Indicator willcocksi",2008,1,14,NA
"Indicator willcocksi",2009,1,15,NA
"Indicator willcocksi",2012,1,18,NA
"Indicator willcocksi",2016,1,22,NA
"Indicator willcocksi",2017,1,23,NA
"Indicator xanthonotus",1994,2,0,NA
"Indicator xanthonotus",2000,2,6,NA
"Indicator xanthonotus",2004,2,10,NA
"Indicator xanthonotus",2008,2,14,NA
"Indicator xanthonotus",2012,2,18,NA
"Indicator xanthonotus",2016,2,22,NA
"Indigastrum guerranum",2012,1,0,NA
"Indigastrum guerranum",2015,1,3,NA
"Indigofera ankaratrensis",2016,5,0,NA
"Indigofera ankaratrensis",2017,5,1,NA
"Indigofera sokotrana",1998,3,0,NA
"Indigofera sokotrana",2004,3,6,NA
"Indocnemis ambigua",2009,0,0,NA
"Indocnemis ambigua",2011,0,2,NA
"Indolestes alleni",2009,0,0,NA
"Indolestes alleni",2017,1,8,"N"
"Indolestes bilineatus",2009,0,0,NA
"Indolestes bilineatus",2010,0,1,NA
"Indopacetus pacificus",1996,0,0,NA
"Indopacetus pacificus",2008,0,12,NA
"Indoplanorbis exustus",2010,1,0,NA
"Indoplanorbis exustus",2012,1,2,NA
"Indoreonectes evezardi",1996,0,0,NA
"Indoreonectes evezardi",2011,1,15,"N"
"Indotestudo elongata",1996,3,0,NA
"Indotestudo elongata",2000,4,4,NA
"Indotestudo forstenii",1996,3,0,NA
"Indotestudo forstenii",2000,4,4,NA
"Indri indri",1994,4,0,NA
"Indri indri",1996,4,2,NA
"Indri indri",2000,4,6,NA
"Indri indri",2008,4,14,NA
"Indri indri",2014,5,20,"G"
"Inezia caudata",2006,1,0,NA
"Inezia caudata",2008,1,2,NA
"Inezia caudata",2009,1,3,NA
"Inezia caudata",2012,1,6,NA
"Inezia caudata",2016,1,10,NA
"Inezia inornata",1994,1,0,NA
"Inezia inornata",2000,1,6,NA
"Inezia inornata",2004,1,10,NA
"Inezia inornata",2008,1,14,NA
"Inezia inornata",2009,1,15,NA
"Inezia inornata",2012,1,18,NA
"Inezia inornata",2016,1,22,NA
"Inezia subflava",2006,1,0,NA
"Inezia subflava",2008,1,2,NA
"Inezia subflava",2009,1,3,NA
"Inezia subflava",2012,1,6,NA
"Inezia subflava",2016,1,10,NA
"Inezia tenuirostris",1994,1,0,NA
"Inezia tenuirostris",2000,1,6,NA
"Inezia tenuirostris",2004,1,10,NA
"Inezia tenuirostris",2008,1,14,NA
"Inezia tenuirostris",2009,1,15,NA
"Inezia tenuirostris",2012,1,18,NA
"Inezia tenuirostris",2016,1,22,NA
"Inflectarius magazinensis",1996,0,0,NA
"Inflectarius magazinensis",2000,5,4,NA
"Inga balsapambensis",1998,3,0,NA
"Inga balsapambensis",2004,3,6,NA
"Inga extra-nodis",1998,3,0,NA
"Inga extra-nodis",2004,3,6,NA
"Inga jaunechensis",1998,5,0,NA
"Inga jaunechensis",2004,4,6,NA
"Inga yasuniana",1998,2,0,NA
"Inga yasuniana",2004,3,6,NA
"Ingerana tenasserimensis",2004,1,0,NA
"Ingerana tenasserimensis",2014,1,10,NA
"Ingerophrynus galeatus",2004,1,0,NA
"Ingerophrynus galeatus",2016,1,12,NA
"Ingerophrynus galeatus",2017,1,13,NA
"Ingerophrynus macrotis",2004,1,0,NA
"Ingerophrynus macrotis",2016,1,12,NA
"Ingerophrynus macrotis",2017,1,13,NA
"Ingerophrynus parvus",2004,1,0,NA
"Ingerophrynus parvus",2014,1,10,NA
"Inia geoffrensis",1994,3,0,NA
"Inia geoffrensis",1996,3,2,NA
"Inia geoffrensis",2008,0,14,"N"
"Inia geoffrensis",2011,0,17,NA
"Inpabasis hubelli",2009,0,0,NA
"Inpabasis hubelli",2016,0,7,NA
"Insentiraja laxipella",2009,0,0,NA
"Insentiraja laxipella",2015,0,6,NA
"Insentiraja subtilispinosa",2009,1,0,NA
"Insentiraja subtilispinosa",2015,1,6,NA
"Insuetophrynus acarpicus",1994,4,0,NA
"Insuetophrynus acarpicus",1996,3,2,NA
"Insuetophrynus acarpicus",2004,5,10,NA
"Insuetophrynus acarpicus",2010,5,16,NA
"Intsia bijuga",1998,1,0,NA
"Intsia bijuga",1998.5,3,0.5,NA
"Inversodicraea ledermannii",2010,1,0,NA
"Inversodicraea ledermannii",2017,1,7,NA
"Inyoka swazicus",1996,2,0,NA
"Inyoka swazicus",2017,1,21,"N"
"Iochroma longipes",1998,3,0,NA
"Iochroma longipes",2004,3,6,NA
"Iodopleura fusca",1994,1,0,NA
"Iodopleura fusca",2000,1,6,NA
"Iodopleura fusca",2004,1,10,NA
"Iodopleura fusca",2008,1,14,NA
"Iodopleura fusca",2009,1,15,NA
"Iodopleura fusca",2012,1,18,NA
"Iodopleura fusca",2016,1,22,NA
"Iodopleura isabellae",1994,1,0,NA
"Iodopleura isabellae",2000,1,6,NA
"Iodopleura isabellae",2004,1,10,NA
"Iodopleura isabellae",2008,1,14,NA
"Iodopleura isabellae",2009,1,15,NA
"Iodopleura isabellae",2012,1,18,NA
"Iodopleura isabellae",2016,1,22,NA
"Iodopleura pipra",1994,3,0,NA
"Iodopleura pipra",1996,3,2,NA
"Iodopleura pipra",2000,4,6,NA
"Iodopleura pipra",2004,2,10,NA
"Iodopleura pipra",2008,2,14,NA
"Iodopleura pipra",2012,2,18,NA
"Iodopleura pipra",2016,4,22,"N"
"Iole charlottae",1994,1,0,NA
"Iole charlottae",2000,2,6,NA
"Iole charlottae",2004,2,10,NA
"Iole charlottae",2008,2,14,NA
"Iole charlottae",2012,2,18,NA
"Iole charlottae",2016,2,22,NA
"Iole palawanensis",1994,1,0,NA
"Iole palawanensis",2000,1,6,NA
"Iole palawanensis",2004,1,10,NA
"Iole palawanensis",2008,1,14,NA
"Iole palawanensis",2009,1,15,NA
"Iole palawanensis",2012,1,18,NA
"Iole palawanensis",2016,1,22,NA
"Iole propinqua",1994,1,0,NA
"Iole propinqua",2000,1,6,NA
"Iole propinqua",2004,1,10,NA
"Iole propinqua",2008,1,14,NA
"Iole propinqua",2009,1,15,NA
"Iole propinqua",2012,1,18,NA
"Iole propinqua",2016,1,22,NA
"Iole viridescens",1994,1,0,NA
"Iole viridescens",2000,1,6,NA
"Iole viridescens",2004,1,10,NA
"Iole viridescens",2008,1,14,NA
"Iole viridescens",2009,1,15,NA
"Iole viridescens",2012,1,18,NA
"Iole viridescens",2016,1,22,NA
"Iole viridescens",2017,1,23,NA
"Iomys horsfieldii",1996,1,0,NA
"Iomys horsfieldii",2008,1,12,NA
"Iomys horsfieldii",2016,1,20,NA
"Iomys sipora",1996,3,0,NA
"Iomys sipora",2008,4,12,"N"
"Iomys sipora",2016,4,20,NA
"Iotichthys phlegethontis",1994,4,0,NA
"Iotichthys phlegethontis",1996,3,2,NA
"Iotichthys phlegethontis",2013,4,19,"N"
"Irania gutturalis",1994,1,0,NA
"Irania gutturalis",2000,1,6,NA
"Irania gutturalis",2004,1,10,NA
"Irania gutturalis",2008,1,14,NA
"Irania gutturalis",2009,1,15,NA
"Irania gutturalis",2012,1,18,NA
"Irania gutturalis",2016,1,22,NA
"Iranodon gorganensis",1996,3,0,NA
"Iranodon gorganensis",2000,3,4,NA
"Iranodon gorganensis",2004,5,8,NA
"Iranodon gorganensis",2009,5,13,NA
"Iranodon persicus",1996,3,0,NA
"Iranodon persicus",2000,3,4,NA
"Iranodon persicus",2004,2,8,NA
"Iranodon persicus",2009,2,13,NA
"Irediparra gallinacea",1994,1,0,NA
"Irediparra gallinacea",2000,1,6,NA
"Irediparra gallinacea",2004,1,10,NA
"Irediparra gallinacea",2008,1,14,NA
"Irediparra gallinacea",2009,1,15,NA
"Irediparra gallinacea",2012,1,18,NA
"Irediparra gallinacea",2016,1,22,NA
"Irena cyanogastra",1994,1,0,NA
"Irena cyanogastra",2000,1,6,NA
"Irena cyanogastra",2004,1,10,NA
"Irena cyanogastra",2008,1,14,NA
"Irena cyanogastra",2009,1,15,NA
"Irena cyanogastra",2012,2,18,"N"
"Irena cyanogastra",2016,2,22,NA
"Irena tweeddalii",2016,2,0,NA
"Irena tweeddalii",2017,2,1,NA
"Irenomys tarsalis",1996,1,0,NA
"Irenomys tarsalis",2008,1,12,NA
"Irenomys tarsalis",2016,1,20,NA
"Iridophanes pulcherrimus",1994,1,0,NA
"Iridophanes pulcherrimus",2000,1,6,NA
"Iridophanes pulcherrimus",2004,1,10,NA
"Iridophanes pulcherrimus",2008,1,14,NA
"Iridophanes pulcherrimus",2009,1,15,NA
"Iridophanes pulcherrimus",2012,1,18,NA
"Iridophanes pulcherrimus",2016,1,22,NA
"Iridosornis analis",1994,1,0,NA
"Iridosornis analis",2000,1,6,NA
"Iridosornis analis",2004,1,10,NA
"Iridosornis analis",2008,1,14,NA
"Iridosornis analis",2009,1,15,NA
"Iridosornis analis",2012,1,18,NA
"Iridosornis analis",2016,1,22,NA
"Iridosornis jelskii",1994,1,0,NA
"Iridosornis jelskii",2000,1,6,NA
"Iridosornis jelskii",2004,1,10,NA
"Iridosornis jelskii",2008,1,14,NA
"Iridosornis jelskii",2009,1,15,NA
"Iridosornis jelskii",2012,1,18,NA
"Iridosornis jelskii",2016,1,22,NA
"Iridosornis porphyrocephalus",1994,2,0,NA
"Iridosornis porphyrocephalus",2000,2,6,NA
"Iridosornis porphyrocephalus",2004,2,10,NA
"Iridosornis porphyrocephalus",2008,2,14,NA
"Iridosornis porphyrocephalus",2012,2,18,NA
"Iridosornis porphyrocephalus",2016,2,22,NA
"Iridosornis reinhardti",1994,1,0,NA
"Iridosornis reinhardti",2000,1,6,NA
"Iridosornis reinhardti",2004,1,10,NA
"Iridosornis reinhardti",2008,1,14,NA
"Iridosornis reinhardti",2009,1,15,NA
"Iridosornis reinhardti",2012,1,18,NA
"Iridosornis reinhardti",2016,1,22,NA
"Iridosornis rufivertex",1994,1,0,NA
"Iridosornis rufivertex",2000,1,6,NA
"Iridosornis rufivertex",2004,1,10,NA
"Iridosornis rufivertex",2008,1,14,NA
"Iridosornis rufivertex",2009,1,15,NA
"Iridosornis rufivertex",2012,1,18,NA
"Iridosornis rufivertex",2016,1,22,NA
"Iris cedreti",1998,4,0,NA
"Iris cedreti",2016,5,18,"N"
"Irolita waitii",2009,1,0,NA
"Irolita waitii",2015,1,6,NA
"Irolita westraliensis",2011,1,0,NA
"Irolita westraliensis",2015,0,4,"N"
"Irvingia gabonensis",1998,2,0,NA
"Irvingia gabonensis",1998.5,1,0.5,NA
"Ischnocnema guentheri",2004,1,0,NA
"Ischnocnema guentheri",2010,1,6,NA
"Ischnocnema izecksohni",2004,0,0,NA
"Ischnocnema izecksohni",2010,0,6,NA
"Ischnocnema juipoca",2004,1,0,NA
"Ischnocnema juipoca",2008,1,4,NA
"Ischnocnema juipoca",2010,1,6,NA
"Ischnocnema parva",2004,1,0,NA
"Ischnocnema parva",2010,1,6,NA
"Ischnocnema sambaqui",2004,0,0,NA
"Ischnocnema sambaqui",2010,0,6,NA
"Ischnura aurora",2010,1,0,NA
"Ischnura aurora",2013,1,3,NA
"Ischnura fountaineae",2009,1,0,NA
"Ischnura fountaineae",2013,1,4,NA
"Ischnura gemina",1994,4,0,NA
"Ischnura gemina",1996,4,2,NA
"Ischnura gemina",2007,3,13,"N"
"Ischnura perparva",2009,1,0,NA
"Ischnura perparva",2017,1,8,NA
"Ischnura posita",2009,1,0,NA
"Ischnura posita",2017,1,8,NA
"Ischnura ramburii",2009,1,0,NA
"Ischnura ramburii",2017,1,8,NA
"Ischnura senegalensis",2006,1,0,NA
"Ischnura senegalensis",2010,1,4,NA
"Ischnura senegalensis",2013,1,7,NA
"Ischnura senegalensis",2016,1,10,NA
"Isistius plutodus",2006,1,0,NA
"Isistius plutodus",2015,1,9,NA
"Islamia anatolica",2011,5,0,NA
"Islamia anatolica",2015,5,4,NA
"Islamia minuta",1996,0,0,NA
"Islamia minuta",2010,1,14,"N"
"Isleria guttata",1994,1,0,NA
"Isleria guttata",2000,1,6,NA
"Isleria guttata",2004,1,10,NA
"Isleria guttata",2008,1,14,NA
"Isleria guttata",2009,1,15,NA
"Isleria guttata",2012,1,18,NA
"Isleria guttata",2016,1,22,NA
"Isleria hauxwelli",1994,1,0,NA
"Isleria hauxwelli",2000,1,6,NA
"Isleria hauxwelli",2004,1,10,NA
"Isleria hauxwelli",2008,1,14,NA
"Isleria hauxwelli",2009,1,15,NA
"Isleria hauxwelli",2012,1,18,NA
"Isleria hauxwelli",2016,1,22,NA
"Islerothraupis cristata",1994,1,0,NA
"Islerothraupis cristata",2000,1,6,NA
"Islerothraupis cristata",2004,1,10,NA
"Islerothraupis cristata",2008,1,14,NA
"Islerothraupis cristata",2009,1,15,NA
"Islerothraupis cristata",2012,1,18,NA
"Islerothraupis cristata",2016,1,22,NA
"Islerothraupis luctuosa",1994,1,0,NA
"Islerothraupis luctuosa",2000,1,6,NA
"Islerothraupis luctuosa",2004,1,10,NA
"Islerothraupis luctuosa",2008,1,14,NA
"Islerothraupis luctuosa",2009,1,15,NA
"Islerothraupis luctuosa",2012,1,18,NA
"Islerothraupis luctuosa",2016,1,22,NA
"Islerothraupis rufiventer",1994,1,0,NA
"Islerothraupis rufiventer",2000,1,6,NA
"Islerothraupis rufiventer",2004,1,10,NA
"Islerothraupis rufiventer",2008,1,14,NA
"Islerothraupis rufiventer",2009,1,15,NA
"Islerothraupis rufiventer",2012,1,18,NA
"Islerothraupis rufiventer",2016,1,22,NA
"Isoetes delilei",2010,2,0,NA
"Isoetes delilei",2016,2,6,NA
"Isoetes ecuadoriensis",2003,3,0,NA
"Isoetes ecuadoriensis",2016,3,13,NA
"Isoetes fluitans",2011,4,0,NA
"Isoetes fluitans",2017,4,6,NA
"Isoglossa nervosa",2000,3,0,NA
"Isoglossa nervosa",2014,3,14,NA
"Isolobodon montanus",1996,7,0,NA
"Isolobodon montanus",2008,7,12,NA
"Isolobodon portoricensis",1994,7,0,NA
"Isolobodon portoricensis",1996,5,2,NA
"Isolobodon portoricensis",2008,7,14,"N"
"Isolona cauliflora",1998,3,0,NA
"Isolona cauliflora",2009,4,11,"N"
"Isolona heinsenii",1998,4,0,NA
"Isolona heinsenii",2009,4,11,NA
"Isomma elouardi",2009,0,0,NA
"Isomma elouardi",2017,0,8,NA
"Isomma hieroglyphicum",1996,3,0,NA
"Isomma hieroglyphicum",2006,0,10,NA
"Isomma hieroglyphicum",2009,1,13,"N"
"Isomma hieroglyphicum",2017,1,21,NA
"Isoodon auratus",1994,4,0,NA
"Isoodon auratus",1996,3,2,NA
"Isoodon auratus",2008,3,14,NA
"Isoodon auratus",2016,3,22,NA
"Isoodon macrourus",1996,1,0,NA
"Isoodon macrourus",2008,1,12,NA
"Isoodon macrourus",2016,1,20,NA
"Isoodon obesulus",1996,1,0,NA
"Isoodon obesulus",2008,1,12,NA
"Isoodon obesulus",2016,1,20,NA
"Isophya clara",2014,1,0,NA
"Isophya clara",2016,1,2,NA
"Isophya speciosa",2014,1,0,NA
"Isophya speciosa",2016,1,2,NA
"Isophya thracica",2014,1,0,NA
"Isophya thracica",2016,1,2,NA
"Isopora cuneata",2008,3,0,NA
"Isopora cuneata",2014,3,6,NA
"Isopora palifera",2008,2,0,NA
"Isopora palifera",2014,2,6,NA
"Isothrix barbarabrownae",2012,0,0,NA
"Isothrix barbarabrownae",2016,0,4,NA
"Isothrix negrensis",2008,1,0,NA
"Isothrix negrensis",2016,1,8,NA
"Isothrix pagurus",1996,2,0,NA
"Isothrix pagurus",2008,1,12,"N"
"Isothrix pagurus",2016,1,20,NA
"Isothrix sinnamariensis",2003,0,0,NA
"Isothrix sinnamariensis",2008,1,5,"N"
"Isothrix sinnamariensis",2016,1,13,NA
"Ispidina lecontei",1994,1,0,NA
"Ispidina lecontei",2000,1,6,NA
"Ispidina lecontei",2004,1,10,NA
"Ispidina lecontei",2008,1,14,NA
"Ispidina lecontei",2009,1,15,NA
"Ispidina lecontei",2012,1,18,NA
"Ispidina lecontei",2016,1,22,NA
"Ispidina picta",1994,1,0,NA
"Ispidina picta",2000,1,6,NA
"Ispidina picta",2004,1,10,NA
"Ispidina picta",2008,1,14,NA
"Ispidina picta",2009,1,15,NA
"Ispidina picta",2012,1,18,NA
"Ispidina picta",2016,1,22,NA
"Isthmohyla angustilineata",2004,5,0,NA
"Isthmohyla angustilineata",2008,5,4,NA
"Isthmohyla debilis",2004,5,0,NA
"Isthmohyla debilis",2008,5,4,NA
"Isthmohyla graceae",2004,5,0,NA
"Isthmohyla graceae",2008,5,4,NA
"Isthmohyla graceae",2014,5,10,NA
"Isthmohyla lancasteri",2004,1,0,NA
"Isthmohyla lancasteri",2008,1,4,NA
"Isthmohyla picadoi",2004,2,0,NA
"Isthmohyla picadoi",2008,2,4,NA
"Isthmohyla pictipes",2004,4,0,NA
"Isthmohyla pictipes",2008,4,4,NA
"Isthmohyla pseudopuma",2004,1,0,NA
"Isthmohyla pseudopuma",2008,1,4,NA
"Isthmohyla rivularis",2004,5,0,NA
"Isthmohyla rivularis",2008,5,4,NA
"Isthmohyla rivularis",2010,5,6,NA
"Isthmohyla tica",2004,5,0,NA
"Isthmohyla tica",2008,5,4,NA
"Isthmohyla tica",2013,5,9,NA
"Isthmohyla xanthosticta",2004,0,0,NA
"Isthmohyla xanthosticta",2008,0,4,NA
"Isthmohyla zeteki",2004,2,0,NA
"Isthmohyla zeteki",2008,2,4,NA
"Isthmomys flavidus",1996,1,0,NA
"Isthmomys flavidus",2008,2,12,"N"
"Isthmomys pirrensis",1996,2,0,NA
"Isthmomys pirrensis",2008,1,12,"N"
"Isthmomys pirrensis",2016,1,20,NA
"Isthmura bellii",2004,3,0,NA
"Isthmura bellii",2008,3,4,NA
"Isthmura bellii",2010,3,6,NA
"Isthmura boneti",2006,3,0,NA
"Isthmura boneti",2008,3,2,NA
"Isthmura gigantea",2004,4,0,NA
"Isthmura gigantea",2008,5,4,"N"
"Isthmura maxima",2006,0,0,NA
"Isthmura maxima",2008,0,2,NA
"Isthmura maxima",2016,4,10,"N"
"Isthmura naucampatepetl",2004,5,0,NA
"Isthmura naucampatepetl",2008,5,4,NA
"Isthmura naucampatepetl",2016,5,12,NA
"Isurus oxyrinchus",2000,2,0,NA
"Isurus oxyrinchus",2009,3,9,"N"
"Itaya amicorum",1998,0,0,NA
"Itaya amicorum",2014,1,16,"N"
"Ithaginis cruentus",1994,1,0,NA
"Ithaginis cruentus",2000,1,6,NA
"Ithaginis cruentus",2004,1,10,NA
"Ithaginis cruentus",2008,1,14,NA
"Ithaginis cruentus",2009,1,15,NA
"Ithaginis cruentus",2012,1,18,NA
"Ithaginis cruentus",2016,1,22,NA
"Ixalotriton niger",2004,5,0,NA
"Ixalotriton niger",2008,5,4,NA
"Ixalotriton niger",2016,4,12,"N"
"Ixalotriton parvus",2004,5,0,NA
"Ixalotriton parvus",2008,5,4,NA
"Ixalotriton parvus",2016,5,12,NA
"Ixobrychus cinnamomeus",1994,1,0,NA
"Ixobrychus cinnamomeus",2000,1,6,NA
"Ixobrychus cinnamomeus",2004,1,10,NA
"Ixobrychus cinnamomeus",2008,1,14,NA
"Ixobrychus cinnamomeus",2009,1,15,NA
"Ixobrychus cinnamomeus",2012,1,18,NA
"Ixobrychus cinnamomeus",2016,1,22,NA
"Ixobrychus dubius",2014,1,0,NA
"Ixobrychus dubius",2016,1,2,NA
"Ixobrychus eurhythmus",1994,2,0,NA
"Ixobrychus eurhythmus",2000,1,6,NA
"Ixobrychus eurhythmus",2004,1,10,NA
"Ixobrychus eurhythmus",2008,1,14,NA
"Ixobrychus eurhythmus",2009,1,15,NA
"Ixobrychus eurhythmus",2012,1,18,NA
"Ixobrychus eurhythmus",2016,1,22,NA
"Ixobrychus exilis",1994,1,0,NA
"Ixobrychus exilis",2000,1,6,NA
"Ixobrychus exilis",2004,1,10,NA
"Ixobrychus exilis",2008,1,14,NA
"Ixobrychus exilis",2009,1,15,NA
"Ixobrychus exilis",2012,1,18,NA
"Ixobrychus exilis",2016,1,22,NA
"Ixobrychus flavicollis",1994,1,0,NA
"Ixobrychus flavicollis",2000,1,6,NA
"Ixobrychus flavicollis",2004,1,10,NA
"Ixobrychus flavicollis",2008,1,14,NA
"Ixobrychus flavicollis",2009,1,15,NA
"Ixobrychus flavicollis",2012,1,18,NA
"Ixobrychus flavicollis",2016,1,22,NA
"Ixobrychus involucris",1994,1,0,NA
"Ixobrychus involucris",2000,1,6,NA
"Ixobrychus involucris",2004,1,10,NA
"Ixobrychus involucris",2008,1,14,NA
"Ixobrychus involucris",2009,1,15,NA
"Ixobrychus involucris",2012,1,18,NA
"Ixobrychus involucris",2016,1,22,NA
"Ixobrychus minutus",2014,1,0,NA
"Ixobrychus minutus",2016,1,2,NA
"Ixobrychus novaezelandiae",1994,7,0,NA
"Ixobrychus novaezelandiae",2000,7,6,NA
"Ixobrychus novaezelandiae",2004,7,10,NA
"Ixobrychus novaezelandiae",2008,7,14,NA
"Ixobrychus novaezelandiae",2012,7,18,NA
"Ixobrychus novaezelandiae",2014,7,20,NA
"Ixobrychus novaezelandiae",2016,7,22,NA
"Ixobrychus sinensis",1994,1,0,NA
"Ixobrychus sinensis",2000,1,6,NA
"Ixobrychus sinensis",2004,1,10,NA
"Ixobrychus sinensis",2008,1,14,NA
"Ixobrychus sinensis",2009,1,15,NA
"Ixobrychus sinensis",2012,1,18,NA
"Ixobrychus sinensis",2016,1,22,NA
"Ixobrychus sturmii",1994,1,0,NA
"Ixobrychus sturmii",2000,1,6,NA
"Ixobrychus sturmii",2004,1,10,NA
"Ixobrychus sturmii",2008,1,14,NA
"Ixobrychus sturmii",2009,1,15,NA
"Ixobrychus sturmii",2012,1,18,NA
"Ixobrychus sturmii",2016,1,22,NA
"Ixonotus guttatus",1994,1,0,NA
"Ixonotus guttatus",2000,1,6,NA
"Ixonotus guttatus",2004,1,10,NA
"Ixonotus guttatus",2008,1,14,NA
"Ixonotus guttatus",2009,1,15,NA
"Ixonotus guttatus",2012,1,18,NA
"Ixonotus guttatus",2016,1,22,NA
"Ixora margaretae",1998,5,0,NA
"Ixora margaretae",2010,3,12,"N"
"Ixora pudica",1998,3,0,NA
"Ixora pudica",2011,2,13,"N"
"Ixoreus naevius",1994,1,0,NA
"Ixoreus naevius",2000,1,6,NA
"Ixoreus naevius",2004,1,10,NA
"Ixoreus naevius",2008,1,14,NA
"Ixoreus naevius",2009,1,15,NA
"Ixoreus naevius",2012,1,18,NA
"Ixoreus naevius",2016,1,22,NA
"Ixos malaccensis",1994,1,0,NA
"Ixos malaccensis",2000,2,6,NA
"Ixos malaccensis",2004,2,10,NA
"Ixos malaccensis",2008,2,14,NA
"Ixos malaccensis",2012,2,18,NA
"Ixos malaccensis",2016,2,22,NA
"Ixos mcclellandii",1994,1,0,NA
"Ixos mcclellandii",2000,1,6,NA
"Ixos mcclellandii",2004,1,10,NA
"Ixos mcclellandii",2008,1,14,NA
"Ixos mcclellandii",2009,1,15,NA
"Ixos mcclellandii",2012,1,18,NA
"Ixos mcclellandii",2016,1,22,NA
"Ixos nicobariensis",1994,3,0,NA
"Ixos nicobariensis",1996,3,2,NA
"Ixos nicobariensis",2000,3,6,NA
"Ixos nicobariensis",2004,3,10,NA
"Ixos nicobariensis",2008,3,14,NA
"Ixos nicobariensis",2009,2,15,"N"
"Ixos nicobariensis",2012,2,18,NA
"Ixos nicobariensis",2016,2,22,NA
"Ixos sumatranus",2016,1,0,NA
"Ixos sumatranus",2017,1,1,NA
"Jabiru mycteria",1994,1,0,NA
"Jabiru mycteria",2000,1,6,NA
"Jabiru mycteria",2004,1,10,NA
"Jabiru mycteria",2008,1,14,NA
"Jabiru mycteria",2009,1,15,NA
"Jabiru mycteria",2012,1,18,NA
"Jabiru mycteria",2016,1,22,NA
"Jacamaralcyon tridactyla",1994,4,0,NA
