"column_label","Time","LC","NT","VU","EN","CR","EX"
"1",53,0.000456302374463731,0.0081308303054024,0.0301520308673674,0.0780026055336096,0.213690878073333,1
"1",54,0.000488342510969107,0.00850918347924901,0.0312067972180476,0.079842567057464,0.216202079530559,1
"1",55,0.000521808043918144,0.00889451356268669,0.0322699773353272,0.0816789684852399,0.218682877461115,1
"1",56,0.000556721229495008,0.00928664177714177,0.03334112505688,0.0835115123587534,0.221134016158133,1
"1",57,0.000593103504541774,0.00968538930893743,0.0344198065861434,0.0853399197912953,0.2235562140079,1
"1",58,0.000630975490454857,0.0100905776484033,0.0355056003582325,0.0871639293985384,0.225950164553957,1
"1",59,0.000670356998390894,0.0105020289015469,0.0365980968878312,0.0889832962946812,0.228316537511502,1
"1",60,0.000711267035667874,0.0109195660757206,0.0376968986015428,0.0907977911495933,0.230655979734701,1
"1",61,0.000753723813253564,0.0113430133406863,0.0388016196569363,0.0926071993030225,0.232969116139396,1
"1",62,0.000797744754239323,0.0117721962664407,0.0399118857503003,0.0944113199321906,0.235256550583515,1
"1",63,0.000843346503203353,0.012206942039127,0.0410273339149111,0.0962099652693552,0.237518866707375,1
"1",64,0.000890544936373054,0.0126470796563128,0.042147612311439,0.0980029598661464,0.239756628735949,1
"1",65,0.000939355172501714,0.013092440102869,0.0432723800119486,0.0997901399017044,0.241970382245029,1
"1",66,0.000989791584379999,0.0135428565086386,0.0444013067787983,0.10157135253184,0.244160654893124,1
"1",67,0.00104186781090782,0.0139981642890362,0.045534072839606,0.103346455276631,0.246327957120824,1
"1",68,0.00109559676965695,0.0144582012696703,0.0466703686593256,0.105115315444035,0.248472782819251,1
"1",69,0.00115099066985951,0.0149228077960325,0.0478098947103645,0.10687780958727,0.250595609969162,1
"1",70,0.00120806102576164,0.0153918268292503,0.0489523612415726,0.108633822993836,0.25269690125212,1
"1",71,0.00126681867028623,0.015865104028853,0.0500974880468388,0.110383249204242,0.254777104635151,1
"1",72,0.00132727376895221,0.0163424878234515,0.0512450042339509,0.112125989558563,0.25683665393015,1
"1",73,0.00138943583400202,0.0168238294701906,0.052394647994295,0.113861952769141,0.258875969329286,1
"1",74,0.00145331373869217,0.0173089831037852,0.0535461663739072,0.115591054517799,0.260895457917549,1
"1",75,0.00151891573170552,0.0177978057759102,0.0546993150463257,0.117313217076081,0.262895514163562,1
"1",76,0.00158624945164694,0.0182901574856705,0.0558538580876347,0.119028368947111,0.26487652038966,1
"1",77,0.00165532194158691,0.018785901201839,0.0570095677540456,0.120736444527748,0.266838847222265,1
"1",78,0.001726139663621,0.0192849028775101,0.0581662242623112,0.12243738378982,0.26878285402344,1
"1",79,0.00179870851341511,0.0197870314577789,0.0593236155732291,0.124131131979276,0.270708889304546,1
"1",80,0.00187303383470967,0.020292158881021,0.0604815371784548,0.125817639332188,0.272617291122805,1
"1",81,0.0019491204337577,0.0208001600743128,0.0616397918908101,0.127496860806582,0.274508387461585,1
"1",82,0.00202697259367438,0.0213109129434987,0.0627981896382425,0.129168755829165,0.276382496595142,1
"1",83,0.00210659408867754,0.0218242983583819,0.0639565472615655,0.130833288056059,0.278239927438536,1
"1",84,0.00218798819820063,0.0223402001334839,0.0651146883160849,0.132490425146705,0.280080979883394,1
"1",85,0.00227115772086142,0.0228585050047898,0.0662724428771931,0.134140138550174,0.281905945120173,1
"1",86,0.00235610498827155,0.0233791026028692,0.0674296473499967,0.135782403303147,0.283715105947506,1
"1",87,0.00244283187867355,0.023901885422738,0.0685861442830226,0.137417197838871,0.285508737069236,1
"1",88,0.00253133983039332,0.0244267487907999,0.0697417821860338,0.139044503806482,0.287287105379672,1
"1",89,0.00262162985509778,0.0249535908291849,0.0708964153519711,0.140664305900053,0.289050470237581,1
"1",90,0.00271370255084836,0.0254823124177794,0.0720499036830256,0.142276591696835,0.290799083729436,1
"1",91,0.00280755811494237,0.0260128171542233,0.0732021125208356,0.143881351504144,0.29253319092236,1
"1",92,0.00290319635653532,0.026545011312127,0.0743529124807896,0.145478578214408,0.294253030107241,1
"1",93,0.00300061670903812,0.0270788037977466,0.0755021792904134,0.147068267167895,0.295958833032426,1
"1",94,0.00309981824228509,0.0276141061053354,0.0766497936318059,0.148650416022697,0.297650825128405,1
"1",95,0.00320079967446731,0.0281508322713739,0.0777956409880854,0.150225024631551,0.299329225723877,1
"1",96,0.0033035593838294,0.0286888988278671,0.0789396114938007,0.151792094925108,0.30099424825355,1
"1",97,0.00340809542012665,0.0292282247548809,0.0800815997892585,0.153351630801299,0.302646100458039,1
"1",98,0.00351440551584066,0.0297687314324779,0.0812215048787094,0.154903638020435,0.304284984576196,1
"1",99,0.00362248709715255,0.0303103425921978,0.0823592299923369,0.156448124105747,0.305911097530169,1
"1",100,0.00373233729467309,0.03085298426822,0.0834946824519871,0.157985098249042,0.307524631103523,1
"2",1,3.76420163049522e-12,4.58438954962161e-09,5.88908511455621e-07,5.32846479634477e-05,0.00453270895788992,1
"2",2,1.16231413050997e-10,7.03330747966659e-08,4.55491043615364e-06,0.000207871445118471,0.00893950397328453,1
"2",3,8.51876689799012e-10,3.41507739454472e-07,1.4867346255043e-05,0.000456295930266916,0.0132262724207074,1
"2",4,3.46547629737101e-09,1.03549652663011e-06,3.40930189837661e-05,0.000791639310422675,0.0173985638681338,1
"2",5,1.02117561828512e-08,2.42604312078288e-06,6.44384977687755e-05,0.0012074864965763,0.0214616121233548,1
"2",6,2.45407798653567e-08,4.82891325304373e-06,0.00010778822919158,0.00169788753139776,0.0254203556983081,1
"2",7,5.12386385721543e-08,8.5896993384675e-06,0.000165738867197257,0.00225732212203359,0.0292794568134287,1
"2",8,9.65218193023994e-08,1.40734977900673e-05,0.000239630192199262,0.00288066701639806,0.0330433190540976,1
"2",9,1.6809257435774e-07,2.16562237361938e-05,0.000330572953532952,0.0035631659843033,0.0367161037821417,1
"2",10,2.75161684107691e-07,3.17173547791786e-05,0.000439473936639964,0.00430040218563733,0.040301745397,1
"2",11,4.2844418026805e-07,4.46339194186395e-05,0.000567058526808921,0.00508827272677314,0.0438039655335339,1
"2",12,6.40132868055106e-07,6.07755671312712e-05,0.000713891014654362,0.00592296522365543,0.0472262862764771,1
"2",13,9.23853841767438e-07,8.05005761271152e-05,0.000880392864496861,0.00680093620571977,0.0505720424651235,1
"2",14,1.29460762028175e-06,0.000104152671738319,0.00106685914515317,0.00771889120909949,0.0538443931559929,1
"2",15,1.76869902826428e-06,0.000132058543462521,0.00127347330312172,0.00867376642059521,0.0570463323058475,1
"2",16,2.36365850812188e-06,0.000164525962078443,0.00150032044054547,0.0096627117457416,0.060180698732514,1
"2",17,3.09815716017053e-06,0.000201842410154364,0.00174739924446076,0.0106830751851104,0.0632501854064529,1
"2",18,3.99191746822422e-06,0.000244274149840773,0.00201463269952658,0.0117323884128362,0.0662573481218815,1
"2",19,5.0656213694824e-06,0.000292065661219579,0.00230187770352004,0.0128083534603278,0.0692046135924589,1
"2",20,6.34081706647269e-06,0.000345439392802056,0.00260893369324095,0.0139088304163154,0.072094287013057,1
"2",21,7.83982575065217e-06,0.000404595773140659,0.00293555037796757,0.0150318260618512,0.074928559125943,1
"2",22,9.58564920831009e-06,0.000469713439048753,0.00328143466813353,0.0161754833656958,0.0777095128267554,1
"2",23,1.16018791062826e-05,0.000540949641698831,0.00364625687835102,0.0173380717717425,0.0804391293429591,1
"2",24,1.39126086046859e-05,0.000618440796975994,0.00402965627619723,0.0185179782158121,0.0831192940149769,1
"2",25,1.65423468137356e-05,0.000702303150972977,0.00443124604122578,0.0197136988143394,0.0857518017079146,1
"2",26,1.95159364993578e-05,0.000792633535491159,0.00485061769239034,0.0209238311722099,0.0883383618796937,1
"2",27,2.28584753456192e-05,0.000889510191917714,0.00528734503640495,0.0221470672613421,0.090880603329472,1
"2",28,2.65952409991046e-05,0.000992993644934587,0.0057409876844559,0.0233821868255678,0.0933800786484536,1
"2",29,3.0751620049608e-05,0.00110312761022723,0.0062110941800689,0.0246280512709888,0.0958382683935473,1
"2",30,3.53530410413718e-05,0.00121993992274179,0.00669720477677287,0.0258835980043017,0.0982565850028249,1
"2",31,4.0424911558309e-05,0.00134344347412583,0.00719885390044504,0.0271478351846176,0.100636376470334,1
"2",32,4.59925593840032e-05,0.00147363714981367,0.00771557232783148,0.0284198368570786,0.102978929796542,1
"2",33,5.20811777017594e-05,0.00161050675781134,0.00824688910967487,0.0296987384391202,0.105285474229493,1
"2",34,5.87157742706801e-05,0.00175402594262647,0.00879233326411857,0.0309837325325562,0.107557184310686,1
"2",35,6.59211244898243e-05,0.00190415707899663,0.00935143526355965,0.0322740650368008,0.109795182738643,1
"2",36,7.37217282433025e-05,0.00206085214111841,0.00992372833587122,0.0335690315404994,0.11200054306224,1
"2",37,8.21417704039783e-05,0.00222405354398684,0.0105087495988789,0.0348679739706364,0.114174292214984,1
"2",38,9.1205084861781e-05,0.00239369495423691,0.0111060410451391,0.0361702774798348,0.116317412900639,1
"2",39,0.000100935121933971,0.00256970206855202,0.0117151503924078,0.0374753675540758,0.118430845839866,1
"2",40,0.000111354919008599,0.00275199335827998,0.0123356318136873,0.0387827073244535,0.12051549188686,1
"2",41,0.000122487074268509,0.00294048077938816,0.0129670465593892,0.040091795067855,0.122572214024338,1
"2",42,0.00013435372334117,0.00313507044730595,0.013608963482922,0.0414021618826275,0.124601839244656,1
"2",43,0.000146976518719183,0.00333566327655362,0.014260959479914,0.0427133695263695,0.126605160324279,1
"2",44,0.000160376611797112,0.00354215558535094,0.0149226198502787,0.0440250084039743,0.128582937498357,1
"2",45,0.000174574637372245,0.00375443966564247,0.0155935385914302,0.0453366956949607,0.130535900041659,1
"2",46,0.000189590700459688,0.00397240431917754,0.0162733186301422,0.0466480736099657,0.132464747761725,1
"2",47,0.000205444365275765,0.00419593536044529,0.016961571999805,0.0479588077670438,0.134370152409676,1
"2",48,0.000222154646247816,0.00442491608739524,0.0176579199691725,0.0492685856791238,0.136252759013765,1
"2",49,0.000239740000913059,0.00465922772097563,0.018361993128089,0.0505771153446298,0.138113187140402,1
"2",50,0.000258218324574129,0.00489874981459878,0.0190734314351411,0.0518841239338737,0.139952032087077,1
"2",51,0.000277606946584056,0.00514336063469895,0.0197918842316912,0.0531893565643793,0.141769866011299,1
"2",52,0.000297922628138826,0.00539293751358668,0.0205170102263036,0.0544925751588099,0.143567238999422,1
"2",53,0.000319181561461068,0.00564735717582603,0.0212484774531745,0.0557935573796425,0.145344680078926,1
"2",54,0.000341399370263961,0.00590649603937182,0.0219859632078139,0.0570920956351649,0.147102698177544,1
"2",55,0.000364591111389884,0.00617023049270234,0.0227291539629003,0.0583879961517728,0.148841783032362,1
"2",56,0.000388771277523837,0.00643843714917356,0.023477745266934,0.0596810781079152,0.150562406051836,1
"2",57,0.000413953800886954,0.00671099307980302,0.0242314416280454,0.060971172825376,0.152265021133467,1
"2",58,0.000440152057820758,0.00698777602566769,0.0249899563850757,0.0622581230138952,0.153950065439718,1
"2",59,0.000467378874177882,0.00726866459107176,0.0257530115678271,0.0635417820654261,0.155617960134574,1
"2",60,0.000495646531439994,0.0075535384186069,0.0265203377481821,0.0648220133945904,0.157269111082999,1
"2",61,0.000524966773488465,0.00784227834719246,0.0272916738836161,0.066098689822146,0.158903909515399,1
"2",62,0.000555350813958006,0.00813476655414428,0.0280667671544636,0.067371692998509,0.160522732659083,1
"2",63,0.000586809344107903,0.00843088668228108,0.0288453727961535,0.0686409128645845,0.162125944338559,1
"2",64,0.000619352541149874,0.00873052395303684,0.0296272539274998,0.06990624714736,0.16371389554642,1
"2",65,0.00065299007697557,0.00903356526650546,0.0304121813760124,0.0711676008878928,0.165286924986443,1
"2",66,0.000687731127230733,0.00933989928930246,0.031199933501089,0.0724248859994957,0.166845359590436,1
"2",67,0.000723584380686732,0.00964941653108678,0.0319902960158487,0.0736780208540782,0.168389515010266,1
"2",68,0.000760558048863735,0.00996200941054444,0.0327830618082855,0.0749269298947462,0.169919696086432,1
"2",69,0.000798659875863177,0.010277572311595,0.0335780307623378,0.076171543272897,0.171436197294428,1
"2",70,0.000837897148370328,0.0105960016305424,0.034375009579399,0.0774117965081686,0.172939303170109,1
"2",71,0.000878276705790805,0.0109171958148517,0.0351738116007347,0.0786476301697209,0.174429288715172,1
"2",72,0.00091980495048776,0.0112410553941978,0.0359742566312088,0.0798789895774285,0.175906419783805,1
"2",73,0.000962487858089036,0.0115674830043928,0.0367761707646738,0.0811058245216669,0.177370953451494,1
"2",74,0.0010063309878363,0.0118963834047654,0.0375793862113308,0.0823280890004637,0.17882313836693,1
"2",75,0.00105133949295034,0.0122276634895312,0.0383837411273248,0.0835457409728723,0.18026321508788,1
"2",76,0.00109751813098909,0.0125612322936604,0.0391890794468029,0.0847587421275038,0.181691416401866,1
"2",77,0.001144871274177,0.0128970009937171,0.0399952507166275,0.0859670576652266,0.183107967632414,1
"2",78,0.00119340291968625,0.0132348829041158,0.040802109933909,0.0871706560951107,0.18451308693162,1
"2",79,0.00124311669985226,0.0135747934692126,0.0416095173864937,0.0883695090427573,0.185906985559726,1
"2",80,0.00129401589230762,0.0139166502516186,0.0424173384965169,0.0895635910702112,0.187289868152346,1
"2",81,0.0013461034300201,0.0142603729171012,0.0432254436671141,0.0907528795067119,0.18866193297597,1
"2",82,0.0013993819112219,0.0146058832164116,0.0440337081323569,0.091937354289585,0.190023372172333,1
"2",83,0.00145385360921887,0.014953104964355,0.0448420118104695,0.0931169978146257,0.191374371992175,1
"2",84,0.00150952048206941,0.0153019640163964,0.0456502391603619,0.0942917947953689,0.192715113018939,1
"2",85,0.00156638418212419,0.0156523882430776,0.046458279041504,0.0954617321306825,0.194045770382874,1
"2",86,0.00162444606541886,0.0160043075024966,0.0472660245771513,0.0966267987801551,0.195366513966022,1
"2",87,0.00168370720091294,0.0163576536110865,0.0480733730209249,0.0977869856467871,0.196677508598518,1
"2",88,0.00174416837956903,0.0167123603129104,0.0488802256267339,0.0989422854665274,0.197978914246622,1
"2",89,0.00180583012326741,0.0170683632476748,0.0496864875220268,0.100092692704225,0.199270886192866,1
"2",90,0.00186869269355178,0.0174255999176471,0.050492067584344,0.1012382034556,0.200553575208709,1
"2",91,0.00193275610020282,0.0177840096536477,0.0512968783211423,0.10237881535485,0.201827127720019,1
"2",92,0.00199802010963678,0.0181435335802773,0.0521008357528546,0.103514527487557,0.203091685965742,1
"2",93,0.00206448425312698,0.0185041145805213,0.0529038592991428,0.104645340308561,0.204347388150066,1
"2",94,0.0021321478348467,0.0188656972598677,0.0537058716682986,0.105771255564484,0.205594368588366,1
"2",95,0.00220100993973251,0.0192282279100586,0.0545067987497436,0.106892276220652,0.206832757847235,1
"2",96,0.00227106944116742,0.0195916544725885,0.0553065695095753,0.108008406392103,0.20806268287885,1
"2",97,0.0023423250084838,0.0199559265020503,0.0561051158891063,0.109119651278477,0.209284267149938,1
"2",98,0.00241477511428644,0.0203209951294234,0.0569023727063377,0.110226017102519,0.210497630765589,1
"2",99,0.00248841804159628,0.0206868130253868,0.0576982775603102,0.111327511052002,0.211702890588135,1
"2",100,0.00256325189081594,0.0210533343637354,0.0584927707382716,0.112424141224848,0.212900160351309,1
"3",1,3.20014006152131e-12,4.03029220786291e-09,5.45814705731537e-07,5.22318268052821e-05,0.00457444086388197,1
"3",2,9.89711524318862e-11,6.19483803532236e-08,4.22803072531768e-06,0.000204028227957304,0.00903627250706822,1
"3",3,7.2651310037519e-10,3.01354295929159e-07,1.3821098684253e-05,0.000448428413762085,0.0133902878681604,1
"3",4,2.96008316829449e-09,9.15425809028768e-07,3.17406246565314e-05,0.000778957885558375,0.0176410220362345,1
"3",5,8.73591499492001e-09,2.14863135778949e-06,6.00795322250294e-05,0.00118959243973504,0.0217927683124142,1
"3",6,2.10259717907291e-08,4.28442888541636e-06,0.000100640776073986,0.00167472498477841,0.0258495931599698,1
"3",7,4.39660941477296e-08,7.63471673279438e-06,0.00015496693303818,0.00222913494079295,0.0298153501260838,1
"3",8,8.29452036498006e-08,1.25308281327588e-05,0.000224366965632417,0.00284796001062282,0.0336936928118212,1
"3",9,1.44661421869574e-07,1.93158836116591e-05,0.000309940425129216,0.00352667012964859,0.0374880869607833,1
"3",10,2.37150250850542e-07,2.83383359919656e-05,0.000412599335959997,0.00426104341769894,0.0412018217313747,1
"3",11,3.69789326516418e-07,3.99465609467674e-05,0.000533087980330809,0.00504714397144552,0.044838020212518,1
"3",12,5.53283692354903e-07,5.44843623995624e-05,0.000672000781237238,0.00588130134927,0.0483996492379823,1
"3",13,7.99635039762373e-07,7.22872766855937e-05,0.000829798463326229,0.00676009161302266,0.0518895285501977,1
"3",14,1.12209791694016e-06,9.36795724695303e-05,0.00100682265409696,0.00768031980244006,0.0553103393604977,1
"3",15,1.53512551421392e-06,0.000118971855106344,0.00120330907258831,0.00863900372835124,0.0586646323491085,1
"3",16,2.05430728473092e-06,0.000148459194579809,0.00141939943881293,0.00963335898026626,0.0619548351448869,1
"3",17,2.69630035085273e-06,0.000182419705483933,0.00165515222462857,0.0106607850525885,0.0651832593217525,1
"3",18,3.47875637387791e-06,0.0002211135158417,0.0019105523553599,0.0117188525015943,0.0683521069459541,1
"3",19,4.42024532411929e-06,0.000264782068986165,0.0021855199611854,0.0128052910525485,0.0714634767057253,1
"3",20,5.54017737634697e-06,0.000313647709354144,0.00247991826798064,0.0139179785829288,0.0745193696525134,1
"3",21,6.85872396907337e-06,0.000367913508945972,0.00279356070886875,0.0150549309137778,0.0775216945807733,1
"3",22,8.39673890230628e-06,0.000427763296461274,0.00312621733008725,0.0162142923467258,0.080472273071311,1
"3",23,1.01756802047311e-05,0.000493361855797846,0.00347762055786056,0.0173943268892918,0.0833728442213023,1
"3",24,1.2217533375564e-05,0.000564855264759231,0.00384747038670252,0.0185934101156991,0.0862250690824066,1
"3",25,1.45447364965362e-05,0.000642371348510922,0.00423543904389876,0.0198100216146878,0.0890305348268198,1
"3",26,1.71801076138429e-05,0.000726020225604242,0.00464117517978088,0.0210427379796911,0.0917907586596594,1
"3",27,2.01467747067995e-05,0.000815894927294748,0.00506430762874967,0.0222902263003022,0.0945071914947345,1
"3",28,2.34681084879814e-05,0.00091207207345803,0.00550444878178973,0.0235512381172288,0.0971812214095195,1
"3",29,2.71676582174816e-05,0.00101461259068532,0.00596119760739917,0.0248246038059183,0.0998141768940063,1
"3",30,3.12690906604701e-05,0.00112356246015614,0.00643414235439844,0.0261092273567891,0.102407329907062,1
"3",31,3.57961322714693e-05,0.00123895348466399,0.00692286296694913,0.0274040815225183,0.104961898752941,1
"3",32,4.07725146497383e-05,0.00136080406573902,0.00742693323927316,0.0287082033051511,0.107479050789702,1
"3",33,4.62219232770995e-05,0.00148911998319208,0.0079459227349906,0.0300206897579186,0.109959904980456,1
"3",34,5.21679495217131e-05,0.00162389517061742,0.00847939849366227,0.031340694078601,0.112405534297596,1
"3",35,5.86340458680506e-05,0.00176511248145566,0.00902692654501047,0.0326674219730652,0.114816967989441,1
"3",36,6.56434843141054e-05,0.00191274444115068,0.00958807324937616,0.0340001282692506,0.117195193718097,1
"3",37,7.32193178611495e-05,0.00206675398174788,0.0101624064812349,0.0353381137633911,0.119541159576693,1
"3",38,8.13843450086941e-05,0.00222709515599156,0.0107494966710206,0.0366807222816551,0.12185577599361,1
"3",39,9.01610771573036e-05,0.00239371382859577,0.0113489177190797,0.0380273379416607,0.124139917530795,1
"3",40,9.95717088142311e-05,0.00256654834289834,0.011960247794285,0.039377382599507,0.126394424582756,1
"3",41,0.000109638090491122,0.00274553016156985,0.0125830700286655,0.040730313469044,0.128620104982403,1
"3",42,0.000120381704179056,0.00293058448044734,0.0132169731183474,0.0420856209011024,0.130817735519471,1
"3",43,0.000131823641283661,0.0031216308149038,0.0138615518401333,0.0434428263113258,0.132988063376872,1
"3",44,0.000143984582901791,0.00331858355845549,0.0145164074921776,0.0448014802460946,0.135131807489987,1
"3",45,0.000156884782321015,0.00352135251355625,0.0151811482664182,0.0461611605768133,0.137249659833545,1
"3",46,0.000170544049623884,0.00372984339473595,0.0158553895597079,0.047521470813551,0.139342286640449,1
"3",47,0.000184981738280375,0.00394395830441472,0.0165387542299373,0.0488820385296936,0.141410329556622,1
"3",48,0.000200216733613958,0.00416359618186858,0.0172308728028462,0.050242513889875,0.143454406735659,1
"3",49,0.000216267443029298,0.00438865322594028,0.0179313836346865,0.0516025682740226,0.145475113876853,1
"3",50,0.000233151787892608,0.00461902329218501,0.0186399330354108,0.0529618929908759,0.147473025209902,1
"3",51,0.000250887196958926,0.00485459826521582,0.0193561753566207,0.0543201980748169,0.14944869442942,1
"3",52,0.000269490601244159,0.00509526840707216,0.0200797730481048,0.0556772111602989,0.151402655582144,1
"3",53,0.000288978430243488,0.00534092268247878,0.0208103966864361,0.0570326764285719,0.153335423909568,1
"3",54,0.000309366609401561,0.00559144906189246,0.0215477249787663,0.0583863536217814,0.155247496648554,1
"3",55,0.000330670558743885,0.00584673480325448,0.0222914447446549,0.0597380171198745,0.1571393537923,1
"3",56,0.000352905192582795,0.0061066667133763,0.0230412508785001,0.0610874550760669,0.15901145881391,1
"3",57,0.000376084920215395,0.00637113138988899,0.0237968462948912,0.0624344686069301,0.160864259354664,1
"3",58,0.000400223647534842,0.00664001544468204,0.0245579418589784,0.0637788710334368,0.162698187878945,1
"3",59,0.000425334779480296,0.00691320570974746,0.0253242563037528,0.0651204871695566,0.164513662297679,1
"3",60,0.000451431223254701,0.00719058942633007,0.0260955161359444,0.0664591526552403,0.166311086562019,1
"3",61,0.000478525392243394,0.00747205441826641,0.0268714555320805,0.0677947133308456,0.168090851228889,1
"3",62,0.000506629210570195,0.0077574892503729,0.0276518162260926,0.0691270246502676,0.16985333399993,1
"3",63,0.000535754118231259,0.00804678337271958,0.0284363473897233,0.0704559511302253,0.171598900235266,1
"3",64,0.00056591107675043,0.00833982725159965,0.0292248055068606,0.0717813658333314,0.17332790344345,1
"3",65,0.00059711057530318,0.00863651248797718,0.0300169542428118,0.073103149882739,0.175040685748849,1
"3",66,0.000629362637259506,0.00893673192416697,0.030812564309428,0.0744211920063077,0.176737578337673,1
"3",67,0.000662676827099184,0.00924037973947069,0.031611413326895,0.0757353881083749,0.178418901883746,1
